GR,NPHI,RHOB,SW,VSH,PHI,LFC
71.1393,0.3046,2.2313704999999904,0.99647047244096,0.25833379658990197,0.287041310727342,4.0
77.2086,0.301,2.2585140000000297,0.9813099146421359,0.32719036214562297,0.274287302308121,4.0
85.0712,0.2936,2.2835599999999903,0.9762155963303021,0.41639202170082895,0.26503293336962497,4.0
87.8163,0.2942,2.29221450000002,0.9926653543307621,0.44753534269452006,0.26280468200292395,4.0
88.3201,0.324,2.2781309999999397,0.95777478660534,0.45325098333297403,0.27004525038947,4.0
86.2347,0.3498,2.258082,0.9112324359816191,0.42959199764930395,0.278129496486825,4.0
85.6671,0.3571,2.2568159999999904,0.9012431192660458,0.423152542257508,0.27792505284142,4.0
85.8101,0.3353,2.2629884999999996,0.908232283464571,0.42477488567016997,0.274675315618697,4.0
83.8835,0.3245,2.2624099999999903,0.929661851608655,0.4029174953286721,0.274594296784333,4.0
82.0922,0.3323,2.246398,0.9762073490813761,0.382595091446847,0.285410660367748,4.0
79.8952,0.3406,2.23451999999998,1.0,0.35766999719777004,0.292294861032953,4.0
77.2838,0.3502,2.2150725000000198,0.9974416775884709,0.328043510569624,0.302126381726028,4.0
71.4346,0.3234,2.19976799999999,0.973172685489104,0.26168399246234303,0.305617777966461,4.0
70.0435,0.3297,2.1988300000000103,0.9400590551181459,0.245901881124204,0.30317474521781607,4.0
74.1065,0.3286,2.208296,0.962369665134598,0.291996855149692,0.301796869603237,4.0
76.8219,0.3593,2.2070360000000098,0.9840884665792691,0.32280322789613797,0.305962081930178,4.0
77.4255,0.3394,2.1922500000000102,0.9979566929133881,0.329651105405807,0.316413328294966,4.0
72.8416,0.3169,2.17199,1.0,0.277646490235875,0.32562067215026597,4.0
71.8723,0.3058,2.160152,1.0,0.266649724712147,0.332266757466935,4.0
71.8849,0.3093,2.157104,1.0,0.26679267245340305,0.334178092919789,4.0
72.9305,0.3167,2.13693500000003,0.9859685039371109,0.278655065965844,0.34659570342400603,4.0
73.0873,0.314,2.127006,0.947348653972403,0.280433971190358,0.35027539127880997,4.0
76.0322,0.3123,2.1289074999999897,0.935417322834678,0.313844034938243,0.35044475726549,4.0
79.0299,0.2988,2.14043999999998,0.9554084044648671,0.347853117792342,0.34686926860183703,4.0
83.3926,0.3328,2.1508505,0.966441677588463,0.397348205949122,0.344389544954451,4.0
82.3847,0.3409,2.15563899999993,0.9734451739986908,0.38591352115456395,0.341174610323676,4.0
83.366,0.3675,2.18847849999998,1.0,0.39704642738424895,0.323400097345402,4.0
84.1841,0.3325,2.20664000000004,1.0,0.406327820012911,0.312842188271218,4.0
87.1518,0.3209,2.2359720000000096,1.0,0.43999655110211605,0.297121940711021,4.0
89.969,0.3585,2.25,1.0,0.47195785083743497,0.290742526451912,4.0
91.525,0.3787,2.24643499999999,0.995514116874579,0.48961076237660794,0.29389180423059497,4.0
92.1798,0.3902,2.23528000000002,0.9674156270518841,0.497039506898363,0.29961086856236496,4.0
89.7037,0.3392,2.2135399999999903,0.9251159895150559,0.468948006729889,0.308453490078706,4.0
86.7917,0.3222,2.21064099999999,0.9448307086614691,0.43591119541750395,0.30913885635489,4.0
84.1397,0.3254,2.22676400000001,1.0,0.40582409940086794,0.300423586460188,4.0
76.863,0.3299,2.22000200000002,1.0,0.32326950981404307,0.298885779525766,4.0
76.9019,0.3302,2.212148,0.994873276428106,0.323710832602522,0.30349007513909304,4.0
80.4761,0.3099,2.2001779999999505,0.952980340760118,0.364260341872003,0.31117447615438,4.0
88.6049,0.3343,2.20299650000003,0.9029553512804208,0.456482056087702,0.31268959885094605,4.0
90.809,0.3647,2.223861,0.9514389763779829,0.48148770025446996,0.304569628969238,4.0
91.4836,0.3717,2.2375680000000298,0.97014445173996,0.48914107694105396,0.29783870900362,4.0
87.7628,0.3441,2.21519000000001,0.9482044560943809,0.44692838204712504,0.307313211944809,4.0
88.2425,0.3259,2.21899749999999,0.952767716535435,0.45237060676778207,0.305631624538114,4.0
85.9252,0.3535,2.20338750000002,0.933581089954139,0.42608070194147996,0.312225276004419,4.0
86.0391,0.3631,2.1818560000000002,0.9078063033486501,0.4273729041421939,0.323800066605414,4.0
87.1227,0.36200000000000004,2.1807159999999897,0.926331585845315,0.4396664098901679,0.32641900706615695,4.0
88.6772,0.3312,2.185285,0.9529291338582858,0.45730230384109705,0.326433011220057,4.0
92.1077,0.3719,2.191105,0.9784084044648671,0.49622152815673404,0.32701178193549396,4.0
89.655,0.4135,2.19640500000002,0.977881889763839,0.468395502364878,0.321926126400874,4.0
86.58200000000001,0.4527,2.1896720000000003,0.945436638214045,0.433532136580894,0.321751592286344,4.0
85.1313,0.4523,2.195955,0.94287811271297,0.4170738597365,0.316689537717969,4.0
85.1532,0.4452,2.197855,0.944213394615919,0.41732231652487206,0.315630123268714,4.0
86.1138,0.4322,2.19882000000002,0.9526102362205671,0.428220380036781,0.316269069798799,4.0
86.0577,0.452,2.214,0.992320420223243,0.42758392223642894,0.30930540427909997,4.0
87.5601,0.4645,2.211984,0.9785799475754158,0.44462873862232394,0.310882014060227,4.0
87.0605,0.4521,2.209433,0.9556535433071021,0.438960747230955,0.31070960182639396,4.0
84.1063,0.3992,2.217381,0.979690085357841,0.405445174435952,0.30499031427853995,4.0
82.6176,0.4212,2.22729,0.997280839895014,0.38855578535602503,0.29875254520734496,4.0
82.96600000000001,0.4661,2.22285600000001,0.984000000000006,0.39250840385232794,0.300993352764397,4.0
82.84299999999999,0.4838,2.2107325,0.9423464566929699,0.391112961616262,0.30591933200889504,4.0
80.7453,0.4251,2.20540199999998,0.9231162179908009,0.36731443170898603,0.306445267885778,4.0
79.5388,0.3592,2.1996075,0.923738188976412,0.353626618230829,0.309088000334507,4.0
80.2004,0.3609,2.19508000000001,0.945049244911354,0.361132509152626,0.313614022421714,4.0
79.2691,0.4158,2.18897599999999,0.958081258191348,0.35056685586443104,0.31742636881145897,4.0
81.2517,0.4678,2.1786285,0.9476178594878509,0.373059569500398,0.324623719899315,4.0
83.1126,0.4799,2.17327199999995,0.9477972440944301,0.394171589476777,0.329294099545945,4.0
87.9386,0.4466,2.196288,0.980204202232443,0.44892284338940397,0.320849262818396,4.0
88.709,0.441,2.19780000000001,0.9889226736566229,0.457663076711884,0.321035567501667,4.0
86.2576,0.4576,2.20811499999998,0.9952322834645501,0.429851799496506,0.31324026820234896,4.0
85.4005,0.4734,2.21812900000003,1.0,0.42012794957348204,0.306714105765416,4.0
83.6873,0.4563,2.238016,1.0,0.40069159478626504,0.29314175955406396,4.0
83.8037,0.4019,2.2394520000000497,1.0,0.40201215963405396,0.292349645859836,4.0
78.6479,0.3473,2.2286405,1.0,0.34351930531935804,0.294943328512826,4.0
73.726,0.3153,2.225305,1.0,0.28768006026495196,0.293097986048711,4.0
72.6868,0.3235,2.213155,0.989411417322879,0.275890275129022,0.29922856279572496,4.0
73.6097,0.3299,2.204956,0.9602711753118891,0.286360629923046,0.303350532819594,4.0
76.9844,0.3329,2.2012224999999996,0.941203145478413,0.324646799955981,0.30715865857728103,4.0
80.2213,0.2994,2.2050340000000097,0.9402541037426441,0.361369620882169,0.307261954435144,4.0
83.0191,0.3378,2.211595,0.9689842519685501,0.39311082647619106,0.307074339210906,4.0
86.0743,0.41200000000000003,2.21771599999999,0.99184504267892,0.427772250213003,0.307011821061396,4.0
88.2782,0.4631,2.21287999999998,0.976287024901575,0.45277562536800503,0.310748637507797,4.0
88.9763,0.4606,2.20026000000001,0.9033582677164901,0.46069561093709,0.31463645067024,4.0
90.0553,0.41200000000000003,2.2004025,0.8521162179908102,0.47293692941444704,0.312377682159597,4.0
86.6965,0.3855,2.21243800000001,0.872257217847794,0.43483114581690707,0.30382405457755496,4.0
86.0796,0.3553,2.2421119999999704,0.944319999999994,0.42783237902480103,0.289443479393426,4.0
81.6418,0.3268,2.25175199999999,0.9856968503937141,0.37748527694990397,0.282272721968105,4.0
80.1599,0.3361,2.2382899999999504,1.0,0.360673034270019,0.290174603048288,4.0
77.1583,0.336,2.2041899999999903,1.0,0.326619705686484,0.308926236834149,4.0
74.2117,0.345,2.18604799999995,1.0,0.293190355338588,0.31791594526949,4.0
72.0085,0.3259,2.1438490000000003,0.9907260812581791,0.268194921724767,0.341927350532143,4.0
69.6822,0.3287,2.125849,0.9678089297439251,0.24180291136899698,0.34987926136597497,4.0
68.2459,0.3227,2.13041599999997,0.973513779527506,0.22550800337175197,0.34636168319841604,4.0
66.2983,0.32299999999999995,2.1422,1.0,0.203412366794828,0.339296940822149,4.0
64.9621,0.3184,2.145914,0.9814141546527589,0.188253099186446,0.33474057589604,1.0
65.05,0.3114,2.146964,0.939448818897633,0.18925032985758602,0.33144759218404996,1.0
68.2974,0.3011,2.152135,0.920862770847022,0.22609227390148603,0.32951030838342604,4.0
73.6434,0.3132,2.15902400000014,0.91797637795278,0.28674295840561104,0.329095098518016,4.0
80.9224,0.3471,2.20025000000003,0.980280000000024,0.369323641627744,0.313093910054008,4.0
84.7999,0.3856,2.20985500000002,0.9955354330708709,0.413314107240303,0.311072698769208,4.0
84.3051,0.4115,2.1952205000000102,0.969978988837933,0.40770057213131705,0.318139681711956,4.0
82.8335,0.40700000000000003,2.1941090000000303,0.950118110236292,0.39100518355737895,0.31651047924657105,4.0
82.2368,0.4113,2.20657999999999,0.9864084044648671,0.38423558695363597,0.31057419055523605,4.0
84.6807,0.4338,2.21419500000001,1.0,0.411961776227791,0.308576542136114,4.0
83.8227,0.4807,2.2218150000000003,1.0,0.40222771575182,0.303222509575461,4.0
84.8898,0.4877,2.23237899999998,1.0,0.4143340280291021,0.297556659362923,4.0
82.6891,0.4565,2.24963800000002,1.0,0.389366957062356,0.285188362282139,4.0
80.9235,0.3867,2.26582400000001,1.0,0.36933612119245596,0.273776469919839,4.0
75.9853,0.3517,2.27711200000011,1.0,0.313311951679125,0.262722845557551,4.0
72.4269,0.3329,2.23880999999998,1.0,0.272941694339156,0.28363720762188105,4.0
70.7419,0.3267,2.217272,1.0,0.25382527021093904,0.295724404445599,4.0
70.0238,0.3105,2.2001560000000002,1.0,0.245678383465257,0.305852516075591,4.0
68.6897,0.301,2.193845,0.9961732283464492,0.23054294048041798,0.308522713370298,4.0
68.6892,0.3058,2.1940215,0.9767852921864821,0.23053726795100302,0.307256301357368,4.0
67.318,0.3123,2.1976400000000003,0.947224409448843,0.214980923283578,0.302191350186306,4.0
67.2613,0.3141,2.214556,0.9398063033486651,0.21433765844792801,0.291228394971667,4.0
69.2893,0.3133,2.2382709999999704,0.951279161205764,0.23734543775476702,0.27878631195026693,4.0
76.8221,0.3432,2.25787499999999,0.9603821405121079,0.322805496907904,0.273271486972317,4.0
83.4451,0.3349,2.25798,0.9762460629921371,0.39794382153768704,0.27938768103977096,4.0
85.5089,0.3631,2.2279320000000298,0.973630334865402,0.42135775395063296,0.29927102203115,4.0
85.4924,0.3315,2.19038400000003,0.94998885976412,0.42117056047994106,0.320778050441955,4.0
83.6666,0.3884,2.1599515,0.9365078740157551,0.400456752068488,0.337107029204121,4.0
83.3945,0.4135,2.16671899999996,0.956496388706491,0.397369761560898,0.33404908654502397,4.0
83.7203,0.4354,2.19634000000003,0.9855616797900291,0.40106598172764796,0.317951487518444,4.0
87.0352,0.3946,2.2197700000000298,0.993879999999999,0.43867371724256105,0.3066125822894,4.0
92.2999,0.3751,2.2464224999999503,1.0,0.498402048463822,0.29475438309106394,4.0
93.4301,0.3675,2.24542300000002,1.0,0.511224233953265,0.296244426069034,4.0
88.2176,0.3629,2.2565935,1.0,0.45208811480291905,0.28532185833401197,4.0
80.1478,0.3456,2.26065000000001,1.0,0.360535759058178,0.27634275033891903,4.0
73.773,0.3405,2.255614,1.0,0.288213278029953,0.27426452315528893,4.0
74.1557,0.3314,2.2338259999999996,0.985011811023592,0.2925550320441189,0.287307286792496,4.0
75.28699999999999,0.3297,2.2343899999999,0.968059750492438,0.30538969709827396,0.286930275589555,4.0
79.7589,0.3318,2.26736,1.0,0.35612366567926795,0.271877107046521,4.0
81.9511,0.3394,2.2790799999999902,1.0,0.38099430364596204,0.266434292898044,4.0
80.572,0.3271,2.2549984999999397,1.0,0.365348333013781,0.280178953280764,4.0
78.7049,0.3158,2.221103,0.993912015758358,0.34416597367265594,0.299305735598828,4.0
78.21,0.3474,2.19170600000001,0.9720341207349259,0.338551304057787,0.315781566060641,4.0
82.4856,0.365,2.18907200000004,0.965800000000033,0.387058237590491,0.320273989383773,4.0
82.5475,0.3677,2.20968499999998,0.9952322834645709,0.3877604967320561,0.30942444878484904,4.0
78.671,0.3335,2.2243400000000197,1.0,0.343781376178326,0.297624474339036,4.0
74.0263,0.3176,2.20439400000003,0.982352362204799,0.291086981431542,0.30531406584842796,4.0
70.1944,0.3202,2.186944,0.9347465528562121,0.24761385050162196,0.31032207541465395,4.0
70.2845,0.3092,2.1810624999999897,0.906284403669716,0.24863604030218697,0.31232120091271803,4.0
71.4353,0.3379,2.175202,0.8849842519684901,0.261691934003524,0.31551794498724395,4.0
73.3002,0.3451,2.1726125,0.865514116874593,0.282849334215223,0.317340841370639,4.0
74.4994,0.3696,2.17458400000001,0.8601654629021759,0.296454328763922,0.316728000985752,4.0
72.2939,0.3519,2.18677600000002,0.8866245085190999,0.271432801514792,0.30920345243527697,4.0
69.3945,0.3509,2.2216925,0.936755905511798,0.238538937943663,0.288343325937886,4.0
70.5438,0.317,2.23954599999992,0.975535128036688,0.251577814056755,0.280318572985318,4.0
70.1802,0.2961,2.261464,1.0,0.247452750666239,0.267648451800678,4.0
69.8807,0.2704,2.25036799999998,0.988480000000004,0.24405490554671302,0.27372726474411,4.0
68.4018,0.2849,2.2203169999999997,0.9525196850393471,0.227276698043318,0.28927573731793704,4.0
72.1132,0.3089,2.201532,0.936330925804328,0.269382749384247,0.302907032083814,4.0
78.1729,0.335,2.2053715,0.9687598425196229,0.338130402375201,0.307139965071806,4.0
81.2506,0.34700000000000003,2.223624,1.0,0.37304708993568503,0.30009710148992197,4.0
80.3724,0.3527,2.233216,1.0,0.36308385927135206,0.293479605288789,4.0
77.566,0.3351,2.21734900000002,1.0,0.331245086171394,0.301085214199867,4.0
73.5445,0.3103,2.17210249999995,0.954500328299305,0.285620932087343,0.323246991102172,4.0
71.2271,0.2987,2.14740000000001,0.8378135259356679,0.259329892755159,0.329399727904369,4.0
70.1043,0.3215,2.146664,0.80301114023588,0.24659166070105604,0.326879693984923,4.0
74.0709,0.353,2.16406100000003,0.8340314960630201,0.29159297105535104,0.32120634068748805,4.0
77.899,0.3898,2.18499799999999,0.8793801707156821,0.335022990761719,0.314116892653807,4.0
81.3943,0.4076,2.18843999999998,0.9142414698162751,0.374677374889527,0.31673110342020805,4.0
76.8075,0.413,2.19256000000001,0.9442799999999909,0.322639859048989,0.312519957998431,4.0
76.8762,0.3807,2.20197000000003,0.9986377952755859,0.323419264590596,0.310002840233075,4.0
76.5535,0.3753,2.17602649999996,0.9865423506237379,0.319758214106219,0.325093806621573,4.0
79.7287,0.3881,2.1489229999999897,0.9483740157479821,0.3557810449026079,0.341718445543708,4.0
78.548,0.3927,2.13521600000003,0.9337675640183809,0.34238593394226,0.34829140916795,4.0
74.7687,0.3681,2.15199999999999,0.942475098296213,0.299509553106788,0.33579584931745,4.0
79.1893,0.3454,2.1579770000000003,0.924795275590531,0.34966152016981294,0.33427831742163694,4.0
83.1338,0.3813,2.1583725,0.903320420223243,0.39441210472396904,0.335576363841261,4.0
88.0259,0.39399999999999996,2.163296,0.9177780695995059,0.44991326702524603,0.337073047438336,4.0
87.1909,0.387,2.18298,0.963983617300172,0.440440142902361,0.327411549258542,4.0
82.8871,0.3392,2.1910709999999898,1.0,0.39161327871065704,0.32143993653888797,4.0
78.2965,0.3273,2.1922275,1.0,0.339532651646565,0.317220914699577,4.0
72.4959,0.3206,2.177664,0.9967979002624642,0.273724503398412,0.32161988795409496,4.0
71.0687,0.3205,2.1735780000000102,0.9839200000000021,0.257532835436518,0.322270239743519,4.0
73.46600000000001,0.3378,2.1687849999999997,0.97642125984253,0.284730344969204,0.32660603469896504,4.0
80.3504,0.3624,2.15836700000002,0.972299409061075,0.362834267977096,0.33792741958508404,4.0
81.2894,0.3698,2.14518,0.947342519685004,0.373487278218281,0.345079304860494,4.0
78.8539,0.3572,2.16030400000001,0.973971766250814,0.345856387438297,0.33573431274382004,4.0
77.3578,0.36,2.17561599999999,0.9952431192660458,0.328883044923029,0.326501839566902,4.0
77.3789,0.3914,2.19342750000002,1.0,0.329122425664338,0.315771593622096,4.0
79.8483,0.4348,2.1984729999999897,1.0,0.35713791393865296,0.31454816299224797,4.0
77.2596,0.4044,2.18295000000003,1.0,0.327768960145943,0.32217760428779496,4.0
75.0067,0.3696,2.16124799999995,1.0,0.302209677108281,0.33394743891516804,4.0
70.7763,0.3288,2.1495345,1.0,0.25421554023468396,0.33806997676454903,4.0
66.1758,0.3164,2.15722599999995,0.9971162179908101,0.20202259708817702,0.329583115014135,4.0
64.4621,0.3078,2.18464000000001,0.993241469816275,0.18258056977154502,0.310796451801804,1.0
66.4284,0.3018,2.2171120000000397,0.998640840446487,0.20488835894858498,0.292285413750014,4.0
66.4722,0.3221,2.23408100000001,1.0,0.20538527252533104,0.281744899443132,4.0
70.915,0.326,2.23204099999999,1.0,0.25578909989437804,0.286637347765475,4.0
70.9688,0.3228,2.21676699999996,1.0,0.256399464059421,0.296221005837913,4.0
72.0013,0.3204,2.17709999999993,1.0,0.26811323730119196,0.321790956135176,4.0
68.0768,0.3254,2.14365199999998,1.0,0.22358955392363197,0.339723680787608,4.0
66.7905,0.3317,2.1157945,1.0,0.20899640475085698,0.35623878507059203,4.0
65.7937,0.3247,2.1069999999999998,0.999679579776759,0.19768765010931,0.36100988052394106,1.0
66.3485,0.3248,2.105608,0.994834537097836,0.20398188874808398,0.36194655940811,4.0
63.1522,0.33,2.1023400000000003,0.9831159895150829,0.167719677210386,0.36084810345137397,1.0
62.5863,0.3332,2.0985139999999998,0.974767716535429,0.161299508418601,0.36225092837530604,1.0
62.2366,0.3376,2.09842099999999,0.9754471437951371,0.157332141345819,0.36210305440716795,1.0
62.6651,0.3379,2.106188,0.9902020997375358,0.162193499054389,0.35856963619345,1.0
64.4594,0.33799999999999997,2.10989600000002,0.9979612606697328,0.18254993811270398,0.3580938901726671,1.0
63.6916,0.3215,2.1144195,1.0,0.173839201943182,0.354824101367311,1.0
66.2665,0.3158,2.1179039999999802,1.0,0.20305159392404,0.354529619446387,4.0
63.9323,0.3103,2.123,1.0,0.17656995760351502,0.34959910345923,1.0
64.8798,0.3203,2.126296,1.0,0.18731940084475301,0.348229664485837,1.0
66.1263,0.3332,2.131,1.0,0.20146101667610197,0.34620152869039095,4.0
68.2549,0.3418,2.13604900000001,0.962051181102287,0.22561010890122,0.34209944790679,4.0
67.9782,0.3466,2.14938749999999,0.8771549573210791,0.222470931123013,0.328221396583068,4.0
66.1223,0.3307,2.1666520000000102,0.879253447143819,0.20141563644078303,0.316369767742052,4.0
64.6707,0.3163,2.18270800000001,0.9054862385321211,0.184947149043441,0.30692838628012503,1.0
65.4344,0.3128,2.189555,0.921696850393652,0.193611370471762,0.30423914128922397,1.0
64.7421,0.321,2.191162,0.956506894287637,0.18575718624388896,0.304739225930383,1.0
67.0727,0.3122,2.1948119999999998,1.0,0.212197980352627,0.30687233744821,4.0
65.5776,0.2869,2.198488,1.0,0.195235982896189,0.303380029200427,1.0
67.4113,0.2721,2.19207049999999,1.0,0.21603941727239803,0.308858781647774,4.0
66.0703,0.2744,2.1846,1.0,0.200825693381633,0.31249423808617305,4.0
66.8238,0.2887,2.175196,1.0,0.20937419520988895,0.31898582510715007,4.0
66.2414,0.2883,2.16932799999999,0.991669074195647,0.202766832947412,0.321696903251862,4.0
65.5381,0.3076,2.17410599999999,0.980729357798182,0.19478785307241198,0.317480039693397,1.0
66.8543,0.3106,2.2087639999998503,0.996594488188965,0.20972021950419797,0.297747382815973,4.0
68.5353,0.2934,2.31303800000006,1.0,0.22879126339709602,0.23397661117142604,4.0
71.2081,0.2639,2.39271999999987,1.0,0.25911433663739303,0.18654141353983603,4.0
71.8391,0.2553,2.3801120000001,1.0,0.26627306875899803,0.194989998310855,4.0
68.0122,0.2737,2.28550199999987,1.0,0.222856663123227,0.250777610428508,4.0
66.9291,0.2976,2.19965650000001,1.0,0.210568829904668,0.30371917071864396,4.0
65.4752,0.2999,2.16533200000001,1.0,0.19407424887201802,0.324137689261279,1.0
66.4501,0.2926,2.15923999999999,1.0,0.205134546725192,0.328713241530392,4.0
65.9442,0.28300000000000003,2.154148,1.0,0.199395081463195,0.33152468611971997,1.0
65.7385,0.2771,2.148052,1.0,0.197061402861904,0.335198132174254,1.0
67.3536,0.2811,2.1471040000000103,1.0,0.21538480737791896,0.33701506487651,4.0
66.4192,0.2839,2.15876999999998,1.0,0.20478398440735102,0.328984686110437,4.0
65.9828,0.2945,2.16628,1.0,0.199833000734025,0.323933376620115,1.0
66.7934,0.2969,2.16783,1.0,0.20902930542146303,0.323584930477831,4.0
68.5081,0.294,2.18034949999999,1.0,0.22848267779692602,0.317062062936354,4.0
72.2615,0.2865,2.1882639999999998,1.0,0.271065221608707,0.315027908889503,4.0
73.0328,0.298,2.187048,1.0,0.279815665484133,0.316383248837201,4.0
72.9089,0.2992,2.17616699999992,1.0,0.278410012695121,0.323068787434322,4.0
69.9905,0.3159,2.14624499999998,1.0,0.245300593006225,0.3395364963191789,4.0
66.57600000000001,0.2998,2.130626,0.995187007874006,0.20656288963186398,0.346446836267386,4.0
65.86399999999999,0.3088,2.126,0.989485883125421,0.19848520774504502,0.34843367182884405,1.0
67.7833,0.3062,2.1271,0.999319790301442,0.220259779157085,0.349832783657477,4.0
67.8847,0.3163,2.1292009999999997,1.0,0.221410168122427,0.348637139532793,4.0
68.8816,0.3227,2.1257250000000103,1.0,0.232720057269857,0.3515513594628,4.0
66.4951,0.3329,2.117608,0.995514116874593,0.20564507437253304,0.354574043537325,4.0
70.2314,0.3419,2.11857999999997,0.976707077326379,0.248033617678324,0.35540679612186604,4.0
71.5652,0.3419,2.14366250000002,0.9707125984252242,0.263165657145515,0.340397782396212,4.0
75.4153,0.3476,2.1718410000000103,1.0,0.306845268146138,0.3276712458313,4.0
76.2504,0.3426,2.2038240000000098,1.0,0.316319526774906,0.30844635107361895,4.0
79.8509,0.341,2.21183,1.0,0.35716741109161,0.30629055453206105,4.0
77.0032,0.3293,2.2080224999999998,1.0,0.324860087061982,0.306428023355535,4.0
81.3556,0.342,2.209034,1.0,0.37423832111281397,0.309186303386896,4.0
78.6319,0.3403,2.2107699999999704,1.0,0.343337784378081,0.305996425598531,4.0
78.7004,0.3287,2.172976,0.995193696651349,0.344114920907922,0.329147216772955,4.0
75.0723,0.3097,2.14930399999998,0.9814823066841372,0.302953912967516,0.340208255236938,4.0
73.0302,0.3201,2.1471935,0.982296782665794,0.27978616833117603,0.3400534078973079,4.0
75.0622,0.35,2.161603,1.0,0.302839327873335,0.33376844774292896,4.0
72.1866,0.3656,2.18724000000002,1.0,0.270215476702354,0.31560852998173,4.0
74.5708,0.3667,2.20894399999999,1.0,0.29726436596437,0.303949836963537,4.0
78.2414,0.3395,2.2276559999999903,1.0,0.338907538905043,0.29523092836555,4.0
84.5056,0.3438,2.23986400000002,1.0,0.409975256426692,0.292650836383264,4.0
88.22200000000001,0.35700000000000004,2.241464,1.0,0.45213803306177003,0.29459393936074796,4.0
88.5648,0.4333,2.2295200000000297,1.0,0.456027119228627,0.30217704530864803,4.0
88.22200000000001,0.4523,2.2019399999999703,1.0,0.45213803306177003,0.31880700128949796,4.0
86.2132,0.4473,2.175368,1.0,0.4293480788844629,0.33359681313271505,4.0
82.6488,0.4063,2.1580580000000302,0.9900531496063409,0.38890975119151505,0.340961338190912,4.0
78.2879,0.3977,2.141248,0.9616303348653801,0.33943508414062895,0.34624287043398,4.0
79.7886,0.3938,2.14539399999999,0.9546343381389109,0.35646061392651396,0.344332482886741,4.0
80.5728,0.3835,2.15622999999997,0.974914642153632,0.365357409060845,0.339574320503276,4.0
81.2903,0.3726,2.1629490000000002,0.9777165354330641,0.37349748877122796,0.336153889803563,4.0
77.8227,0.3851,2.163528,0.9628240315167521,0.334157362773005,0.332271132948853,4.0
78.2794,0.3977,2.16797999999999,0.923541284403722,0.33933865114057504,0.327420859264839,4.0
78.6473,0.4134,2.1753355,0.891492125984245,0.34351249828406,0.321258449238646,4.0
81.8004,0.4293,2.1823599999999996,0.9086723571897399,0.37928460328031005,0.320392033841567,4.0
82.8741,0.449,2.189432,0.9734881889763901,0.391465792945869,0.320815221522402,4.0
83.8386,0.4394,2.186804,1.0,0.40240810218721396,0.32478827377682107,4.0
82.2464,0.4201,2.16331500000003,1.0,0.38434449951840205,0.33807077997802804,4.0
76.6671,0.39399999999999996,2.13248799999991,1.0,0.32104701278928494,0.35304144725714104,4.0
71.0953,0.3889,2.09702,1.0,0.257834614001391,0.37110521478895897,4.0
64.6921,0.3629,2.081188,0.99903873933027,0.185189933302399,0.37639581556321206,1.0
65.1887,0.3451,2.0823555000000002,0.990604193971158,0.190823889517279,0.37539827335814707,1.0
64.3895,0.3243,2.0832349999999997,0.9754044648719621,0.181756918500501,0.373172149653617,1.0
65.68,0.3283,2.085522,0.9761712598425021,0.19639771692036104,0.37271560216148203,1.0
63.6378,0.3303,2.08970400000001,0.9898063033486509,0.173228837778138,0.3696154634905,1.0
64.3424,0.3438,2.09602,1.0,0.181222566229617,0.36688308432633293,1.0
62.7531,0.3469,2.1019790000000103,1.0,0.163191864231412,0.36197454496756504,1.0
62.2166,0.3407,2.109714,1.0,0.15710524016922303,0.356702856636742,1.0
61.8196,0.335,2.11238,1.0,0.15260125181379097,0.35472762787155504,1.0
64.4111,0.3186,2.1107400000000003,0.994879999999987,0.18200197177122499,0.357312900046665,1.0
66.6046,0.3225,2.1071459999999997,0.9795354330708571,0.206887358314397,0.36009717103470507,4.0
67.395,0.3058,2.1045705000000003,0.9677570584372959,0.215854492813472,0.361455058385235,4.0
65.8003,0.3175,2.10633899999998,0.968133858267695,0.19776252749758602,0.359223001769212,1.0
65.5745,0.3195,2.1135,0.985728824688111,0.195200813213817,0.35579853109022797,1.0
67.4859,0.3431,2.12066100000002,1.0,0.216885758661102,0.353696690623508,4.0
68.1725,0.32799999999999996,2.131282,1.0,0.22467527605364399,0.34754642934353297,4.0
68.4245,0.3267,2.1378595000000002,0.9785019685038921,0.227534230878754,0.342184697207432,4.0
68.4294,0.3124,2.14076799999999,0.914095206828761,0.22758982166702,0.336186870619025,4.0
70.9816,0.3181,2.15327000000002,0.879768020969887,0.256544680812442,0.328249338765883,4.0
77.1598,0.3626,2.16757399999997,0.8779685039369799,0.326636723274729,0.324035261390011,4.0
85.2448,0.4122,2.19437299999998,0.857612606697301,0.41836152391368203,0.312711234255912,4.0
90.1259,0.4588,2.22084000000002,0.8962519685039542,0.47373789056783205,0.302739919989245,4.0
90.7093,0.4248,2.24093799999999,0.9557999999999921,0.4803565978891379,0.29439664942330895,4.0
86.1518,0.3833,2.23867899999994,1.0,0.42865149227231303,0.294676337484378,4.0
80.5724,0.3445,2.18796249999999,1.0,0.36535287103731295,0.321598987945514,4.0
72.0829,0.3372,2.14359600000006,1.0,0.269038994101704,0.34275383059422804,4.0
66.5828,0.3404,2.115564,1.0,0.20664003603190698,0.35623112045793,4.0
64.1465,0.3406,2.11267,0.9900865006552951,0.17900006920485897,0.355572858566117,1.0
64.7271,0.3322,2.115718,0.96517071569271,0.18558701036144196,0.35237681544647403,1.0
63.3306,0.3268,2.118385,0.9528287401574591,0.16974363570562304,0.348845196477372,1.0
62.3875,0.3245,2.122178,0.949126723571894,0.159044110723236,0.34553017516037204,1.0
